minor_gid;major_id;minor_id;minor_name;registered_voters;votes
774;40;5;Muziejaus;2521;1266
775;40;6;Šviesos;2291;1347
776;40;7;Kalno;569;352
777;40;8;Kęstučio;2098;1040
778;40;9;Sedos;1985;1082
779;40;10;P.Cvirkos;2787;1683
780;40;11;Degaičių;968;514
781;40;12;Eigirdžių;818;456
782;40;13;Buožėnų;973;380
783;40;14;Gedrimų;456;202
784;40;15;Nevarėnų;807;405
785;40;16;Mitkaičių;323;126
786;40;17;Nerimdaičių;297;189
787;40;18;Ubiškės;1230;330
788;40;19;Tryškių;1520;760
789;40;20;Kaunatavos;695;306
790;40;21;Upynos;595;251
791;40;22;Kirklių;404;212
792;40;23;Luokės;1007;488
793;40;24;Viekšnalių;369;195
794;40;25;Kuršų;395;236
795;40;29;Žarėnų;930;466
796;40;30;Ryškėnų;1661;819
797;40;31;Viešvėnų;1615;686
798;40;32;Vembūtų;473;207
799;41;1;Budraičių;500;216
800;41;2;Butkiškės;312;180
801;41;3;Dubėnų;382;154
802;41;4;Gailių;410;190
803;41;5;Girnikų;538;231
804;41;6;Janaučių;768;330
805;41;7;Junkilų;602;254
806;41;8;Karklėnų;611;338
807;41;9;Centro;3445;1855
808;41;10;A.Mackevičiaus;3171;1564
809;41;11;Kalno;2137;1085
810;41;12;Kiaunorių;321;133
811;41;13;Kolainių;502;192
812;41;14;Kražių;1093;609
813;41;15;Kukečių;803;395
814;41;16;Laugalio;334;230
815;41;17;Liolių;837;379
816;41;18;Lupikų;738;270
817;41;19;Maironių;525;276
818;41;20;Minupių;352;145
819;41;21;Mockaičių;419;228
820;41;22;Pagryžuvio;932;454
821;41;23;Pakėvio;388;198
822;41;24;Pakražančio;853;405
823;41;25;Pašiaušės;246;112
824;41;26;Janapolės;624;287
825;41;26;Pašilėnų;474;244
826;41;27;Pašilės;380;174
827;41;27;Pavandenės;643;281
828;41;28;Pavėžupio;324;131
829;41;28;Varnių;2443;1133
830;41;29;Petrališkės;543;346
831;41;30;Stulgių;419;237
832;41;31;Šaltenių;321;138
833;41;32;Šaukėnų;1107;540
834;41;33;Šedbarų;382;165
835;41;34;Durpyno;1311;728
836;41;35;Tytuvėnų;1179;662
837;41;36;Užvenčio m.;782;453
838;41;37;Vaiguvos;554;281
839;41;38;Valpainių;449;215
840;41;39;Verpenos;618;307
841;41;40;Vidsodžio;520;296
842;41;41;Žalpių;393;214
843;42;1;Prabaudos;2422;1352
844;42;2;Stonų;2333;1275
845;42;3;Centro;2595;1186
846;42;4;Pramonės;2135;1023
847;42;5;Kalnujų;512;226
848;42;6;Pašaltuonio;207;128
849;42;7;Sujainių;1090;534
850;42;8;Slabados;600;309
851;42;9;Viduklės;2369;1109
852;42;10;Paupio;208;103
853;42;11;Pryšmančių;652;248
854;42;12;Nemakščių;1323;583
855;42;13;Kryžkalnio;669;324
856;42;14;Ariogalos;2950;1553
857;42;15;Šarkių;369;173
858;42;16;Gėluvos;769;300
859;42;17;Dainavos;309;198
860;42;18;Butkiškės;656;312
861;42;19;Verėduvos;850;338
862;42;20;Milašaičių;361;149
863;42;21;Paliepių;454;253
864;42;22;Pramedžiavos;615;359
865;42;23;Girkalnio;1029;606
866;42;24;Požėčių;360;200
867;42;25;Grajauskų;203;110
868;42;26;Betygalos;589;304
869;42;27;Berteškių;453;185
870;42;28;Ilgižių;498;215
871;42;29;Agelaičių;172;104
872;42;30;Kaulakių;595;255
873;42;31;Skirmantiškių;384;180
874;42;32;Vosiliškio;386;209
875;42;33;Šiluvos;885;526
876;42;34;Lyduvėnų;331;157
877;42;35;Katauskių;560;241
878;42;36;Žaiginio;677;285
879;42;37;Ramonų;561;310
880;42;38;Gruzdiškės;512;261
881;42;39;Norgėlų;522;322
882;42;40;Lenkelių;194;132
883;42;41;Gabšių;304;146
884;42;42;Bebirvos;169;97
885;43;2;Aristavos;735;294
886;43;4;Babėnų;2400;1226
887;43;6;Devynduonių;569;198
888;43;7;Dotnuvos;1292;650
889;43;8;Gudžiūnų;645;302
890;43;10;Kalnaberžės;419;223
891;43;11;Kaplių;277;119
892;43;12;Keleriškių;796;255
893;43;16;Lančiūnavos;633;311
894;43;18;Liaudies;3225;1576
895;43;19;Mantviliškio;373;218
896;43;22;Naujoji;2302;1211
897;43;23;Miegėnų;459;186
898;43;25;Okainių;401;123
899;43;27;Pagirių;641;329
900;43;29;Parko;1153;503
901;43;33;Pergalės;2721;1284
902;43;35;Petkūnų;237;118
903;43;36;Radvilų;2655;1246
904;43;38;Senamiesčio;1121;603
905;43;39;Sirutiškio;432;177
906;43;41;Smilgos;1487;856
907;43;42;Statybininkų;1261;392
908;43;43;Surviliškio;596;257
909;43;44;Šėtos;1123;488
910;43;45;Šlapaberžės;557;269
911;43;46;Taikos;2709;1315
912;43;47;Tiskūnų;836;283
913;43;48;Truskavos;536;282
914;43;50;Vilainių;1233;724
915;43;51;Žemaitės;2199;1111
916;43;52;Akademijos;854;541
917;43;53;Beržų;489;190
918;43;54;Dotnuvėlės;797;368
919;44;1;Acokavų;366;143
920;44;2;Alksniupių;822;347
921;44;3;Aukštelkų;837;353
922;44;4;Baisogalos;2463;1384
923;44;5;Beinoravos;533;227
924;44;6;Butėnų;411;164
925;44;7;Daugėlaičių;475;235
926;44;8;Gražionių;576;254
927;44;9;Gražiškių;155;112
928;44;10;Grinkiškio;927;444
929;44;11;Jonaitiškių;188;108
930;44;12;Kairėnų;280;193
931;44;13;Karčemų;567;263
932;44;14;Kutiškių;730;268
933;44;15;Miežaičių;278;144
934;44;16;Minaičių;227;109
935;44;17;Pakiršinio;1075;486
936;44;18;Palonų;508;198
937;44;19;Papušynio;338;180
938;44;20;Pašušvio;577;232
939;44;21;Pavartyčių;740;349
940;44;22;Pociūnų;523;181
941;44;23;Pociūnėlių;600;295
942;44;24;Polekėlės;413;144
943;44;25;Vaižganto;2781;1266
944;44;26;Vytauto;3740;1735
945;44;27;Kudirkos;3004;1619
946;44;28;Rūmų;3204;1351
947;44;29;Lizdeikos;2476;1204
948;44;30;Raudondvario;1066;412
949;44;31;Sidabravo;874;383
950;44;32;Skėmių;544;287
951;44;33;Šaukoto;831;446
952;44;34;Šeduvos;1243;675
953;44;35;Mokyklos;1376;604
954;44;36;Šiaulėnų;860;497
955;44;37;Šniūraičių;632;239
956;44;38;Tyrulių;311;174
957;44;39;Vadaktų;308;126
958;44;40;Vaitiekūnų;310;143
959;44;41;Vėriškių;743;347
960;44;42;Voskonių;159;108
961;44;43;Žeimių;332;134
962;45;1;Ginkūnų;2615;1283
963;45;2;Bridų;1326;570
964;45;3;Vijolių;739;419
965;45;4;Voveriškių;590;300
966;45;5;Lieporių;729;288
967;45;6;Aukštelkės;973;538
968;45;7;Pakapės;326;174
969;45;8;Einoraičių;355;187
970;45;9;Bubių;841;418
971;45;10;Gilvyčių;529;223
972;45;11;Kurtuvėnų;595;314
973;45;12;Bazilionų;877;455
974;45;13;Kairių;1756;878
975;45;14;Šilėnų;475;257
976;45;15;Žadžiūnų;464;207
977;45;16;Meškuičių;1134;510
978;45;17;Naisių;687;324
979;45;18;Gruzdžių;1607;725
980;45;19;Šiupylių;395;175
981;45;20;Kužių;1452;534
982;45;21;Gilaičių;313;141
983;45;22;Verbūnų;659;311
984;45;23;Smilgių;294;116
985;45;24;L. Ivinskio;2251;1281
986;45;25;Centro;1567;860
987;45;26;Gedimino;2829;1468
988;45;27;Pušyno;1588;883
989;45;28;Pavenčių;1253;678
990;45;29;Daugėlių;1928;895
991;45;30;Micaičių;923;392
992;45;31;Varputėnų;387;191
993;45;32;Gergždelių;279;138
994;45;33;Pakumulšių;435;175
995;45;34;Drąsučių;1351;456
996;45;35;Romučių;301;121
997;45;36;Sauginių;303;176
998;45;37;Raudėnų;754;419
999;45;38;Paežerių;545;238
1000;45;39;Šakynos;730;278
1001;45;40;Žarėnų;514;252
1002;46;1;Balsių;1046;426
1003;46;1;Žemaičių;3505;1704
1004;46;2;Bardiškių;604;296
1005;46;2;Livonijos;3393;1953
1006;46;3;Degesių;207;111
1007;46;3;V.Kudirkos;2413;1174
1008;46;4;Degučių;273;140
1009;46;5;Bariūnų;810;414
1010;46;5;Draudelių;197;100
1011;46;6;Darginių;502;193
1012;46;6;Dvariškių;336;183
1013;46;7;Daunoriškės;387;201
1014;46;7;Gačionių;266;194
1015;46;8;Gedučių;200;97
1016;46;9;Guostagalio;974;303
1017;46;10;Gasčiūnų;480;204
1018;46;10;Grikpėdžių;391;283
1019;46;11;Klovainių;754;378
1020;46;12;Kalpokų;405;124
1021;46;13;Kauksnųjų;220;114
1022;46;13;Plikiškių;464;208
1023;46;14;Kepalių;429;244
1024;46;14;Laipuškių;241;153
1025;46;15;Kirnaičių;334;191
1026;46;15;Linksmučių;260;141
1027;46;16;Kriukų;917;412
1028;46;16;Linkuvos;1418;770
1029;46;17;Linų;220;119
1030;46;18;Lygumų;706;358
1031;46;19;Mažeikonių;965;458
1032;46;19;Mindaugių;463;276
1033;46;20;Mikniūnų;356;184
1034;46;21;Medikonių;380;207
1035;46;21;Satkūnų;394;192
1036;46;22;Noreikių;384;168
1037;46;23;Naujamiesčio;3076;1712
1038;46;24;Pakruojo;2087;1120
1039;46;24;Stupurų;471;243
1040;46;25;Pamūšio;337;164
1041;46;26;Pašvitinio;481;266
1042;46;27;Peleniškių;245;113
1043;46;28;Preičiūnų;247;101
1044;46;29;Plento;380;157
1045;46;30;Plaučiškių;342;231
1046;46;31;Rimkūnų;196;97
1047;46;32;Rozalimo;964;504
1048;46;33;Stačiūnų;337;156
1049;46;34;Sosdvario;179;82
1050;46;35;Šukionių;410;207
1051;46;36;Triškonių;334;165
1052;46;37;Ūdekų;483;284
1053;46;38;Žeimelio;1105;534
1054;46;39;Žvirblonių;359;240
1055;47;1;Geležių;642;354
1056;47;1;Joniškėlio;1208;639
1057;47;2;P.Vileišio;2232;1244
1058;47;2;Tiltagalių;870;444
1059;47;3;Kalno;2645;1408
1060;47;3;Karsakiškio;342;191
1061;47;4;Paliūniškio;997;504
1062;47;4;Vilniaus;2009;1117
1063;47;5;Daujėnų;655;355
1064;47;5;Piniavos;1040;574
1065;47;6;Bernatonių;761;357
1066;47;6;Girsūdų;508;258
1067;47;7;Paįstrio;1346;583
1068;47;7;Švobiškio;489;209
1069;47;8;Daukniūnų;528;240
1070;47;8;Norgėlų;269;164
1071;47;9;Meškalaukio;521;269
1072;47;10;Nakiškių;764;320
1073;47;11;Narteikių;553;285
1074;47;12;Krinčino;736;325
1075;47;13;Gulbinėnų;364;213
1076;47;14;Pajiešmenių;938;462
1077;47;15;Papyvesių;729;410
1078;47;16;Talačkonių;499;290
1079;47;17;Ustukių;930;445
1080;47;18;Valakėlių;407;196
1081;47;19;Pumpėnų;977;440
1082;47;20;Jurgėnų;599;327
1083;47;20;Smilgių;644;396
1084;47;21;Kriklinių;477;280
1085;47;21;Sujėtų;350;194
1086;47;22;Perekšlių;547;270
1087;47;22;Rinkūnų;345;169
1088;47;23;Pušaloto;967;477
1089;47;24;Mikoliškio;645;308
1090;47;25;Deglėnų;254;147
1091;47;26;Kiemėnų;564;280
1092;47;27;Namišių;438;252
1093;47;28;Raubonių;711;309
1094;47;29;Saločių;1048;550
1095;47;30;Žadeikonių;229;146
1096;47;31;Žilpamūšio;451;215
1097;47;32;Grūžių;486;227
1098;47;33;Nairių;465;284
1099;47;34;Tetirvinų;634;333
1100;47;35;Vaškų;931;536
1101;47;44;Skaistgirių;464;203
1102;48;1;Atžalyno;2412;1174
1103;48;2;Alizavos;673;327
1104;48;2;Rotušės;1336;666
1105;48;3;Antašavos;655;443
1106;48;3;Aušros;2945;1495
1107;48;4;Aukštupėnų;701;371
1108;48;4;Saulės;2610;1361
1109;48;5;Kaštonų;2701;1245
1110;48;6;Anglininkų;347;189
1111;48;7;Kratiškių;578;274
1112;48;7;Račiupėnų;2788;1268
1113;48;8;Kupos;2215;1202
1114;48;8;Nausėdžių;453;231
1115;48;9;Obelaukių;819;349
1116;48;9;Senamiesčio;1461;801
1117;48;10;Rinkuškių;1722;717
1118;48;11;Germaniškio;557;210
1119;48;12;Nemunėlio Radviliškio;881;448
1120;48;13;Pučiakalnės;351;163
1121;48;14;Kirdonių;750;430
1122;48;15;Pabiržės;970;514
1123;48;15;Paketurių;593;295
1124;48;16;Pačeriaukštės;461;222
1125;48;17;Pasvaliečių;562;257
1126;48;17;Salamiesčio;685;378
1127;48;18;Juostaviečių;376;212
1128;48;19;Einorių;379;229
1129;48;20;Kraštų;336;160
1130;48;21;Kupreliškio;488;251
1131;48;22;Kvetkų;438;233
1132;48;23;Papilio;588;330
1133;48;23;Virbališkių;310;198
1134;48;24;Medeikių;682;301
1135;48;24;Žaidelių;419;225
1136;48;25;Parovėjos;817;386
1137;48;26;Užušilių;577;272
1138;48;27;Ančiškių;347;214
1139;48;28;Jasiuliškių;326;181
1140;48;29;Meilūnų;441;268
1141;48;30;Ramongalių;431;201
1142;48;31;Šukionių;326;176
1143;48;32;Vabalninko;1252;746
1144;49;1;Adomynės;579;351
1145;49;1;Senamiesčio;3171;1970
1146;49;2;Janydžių;1913;1234
1147;49;3;Ažupiečių;1721;1032
1148;49;4;Liudiškių;2793;1569
1149;49;5;Biliūnų;247;112
1150;49;5;Piktagalio;470;233
1151;49;6;Ažuožerių;625;413
1152;49;6;Juodpėnų;328;213
1153;49;7;Elmos;1070;613
1154;49;8;Burbiškio;906;625
1155;49;9;Šlavėnų;450;231
1156;49;10;Debeikių;1283;544
1157;49;10;Laičių;312;179
1158;49;11;Leliūnų;424;275
1159;49;11;Lukonių;509;302
1160;49;12;Kavarsko;1043;638
1161;49;12;Migonių;274;149
1162;49;13;Dabužių;287;155
1163;49;13;Naivių;374;193
1164;49;14;Janušavos;942;493
1165;49;14;Noriūnų;1535;708
1166;49;15;Svirnų;503;221
1167;49;16;Rudilių;498;273
1168;49;16;Šerių;484;206
1169;49;17;Šovenių;214;138
1170;49;18;Kurklių;641;319
1171;49;18;Skapiškio;787;462
1172;49;19;Kurklelių;416;229
1173;49;19;Skverbų;602;301
1174;49;20;Staškūniškio;434;241
1175;49;20;Subačiaus;963;572
1176;49;21;Katlėrių;378;216
1177;49;21;Šepetos;1050;445
1178;49;22;Skiemonių;652;361
1179;49;22;Šimonių;618;364
1180;49;23;Mačionių;325;167
1181;49;24;Daujočių;276;174
1182;49;25;Aulelių;191;120
1183;49;26;Svėdasų;1571;991
1184;49;27;Vaitkūnų;346;236
1185;49;28;Troškūnų;1104;545
1186;49;29;Vaidlonių;445;216
1187;49;30;Vašuokėnų;232;149
1188;49;31;Surdegio;437;272
1189;49;32;Nausodės;186;114
1190;49;33;Raguvėlės;422;238
1191;49;34;Levaniškių;374;245
1192;49;35;Traupio;450;267
1193;49;36;Andrioniškio;489;287
1194;49;37;Viešintų;966;539
1195;50;1;J.Tumo-Vaižganto;2705;1573
1196;50;2;Senamiesčio;2564;1475
1197;50;3;Mikrorajono;2174;1258
1198;50;4;J.Tūbelio;2642;1554
1199;50;5;Respublikos;2577;1522
1200;50;6;Bajorų;843;420
1201;50;7;Čedasų;285;167
1202;50;8;Kavoliškio;1519;799
1203;50;9;Skemų;605;281
1204;50;10;Žiobiškio;520;297
1205;50;11;Kazliškio;562;342
1206;50;12;Konstantinavos;268;189
1207;50;13;Obelių;1060;671
1208;50;14;Pandėlio;885;588
1209;50;15;Juodupės;1902;1196
1210;50;16;Juodupės kaimiškoji;1017;441
1211;50;17;Maineivų;335;203
1212;50;18;Lukštų;331;158
1213;50;19;Jūžintų;1013;501
1214;50;20;Laibgalių;695;357
1215;50;21;Sėlynės;294;176
1216;50;22;Kamajų;721;411
1217;50;23;Aukštakalnių;379;242
1218;50;24;Duokiškio;273;177
1219;50;25;Kalvių;448;233
1220;50;26;Salų;538;289
1221;50;27;Kriaunų;603;337
1222;50;28;Lašų;410;193
1223;50;29;Kairelių;322;219
1224;50;30;Pakriaunių;313;169
1225;50;31;Aleksandravėlės;263;159
1226;50;32;Zarinkiškių;295;140
1227;50;33;Antanašės;416;244
1228;50;34;Obelių;606;317
1229;50;35;Suvainiškio;307;170
1230;50;36;Gerkonių;388;226
1231;50;37;Sriubiškių;328;180
1232;50;38;Lailūnų;300;185
1233;50;39;Apaščios;431;265
1234;50;40;Panemunio;417;254
1235;50;41;Stoties;970;567
1236;50;42;Panemunėlio;459;280
1237;51;1;Aukštakalnio;2722;1601
1238;51;2;Taikos;3050;1838
1239;51;3;Aušros;3675;2170
1240;51;4;Dauniškio;2355;1304
1241;51;5;Vyturių;2757;1566
1242;51;6;Centro;2111;1065
1243;51;7;Basanavičiaus;2017;1155
1244;51;8;Ąžuolijos;2336;1452
1245;51;9;Krašuonos;3805;1987
1246;51;10;Daugailių;640;294
1247;51;11;Radeikių;536;249
1248;51;12;Juknėnų;202;117
1249;51;13;Kuktiškių;838;398
1250;51;14;Leliūnų;640;414
1251;51;15;Antalgės;803;546
1252;51;16;Pakalnių;778;448
1253;51;17;Saldutiškio;654;479
1254;51;18;Kirdeikių;480;281
1255;51;19;Sudeikių;759;397
1256;51;20;Sirutėnų;328;214
1257;51;21;Tauragnų;1462;893
1258;51;22;Pačkėnų;756;363
1259;51;23;Biliakiemio;718;377
1260;51;24;Vaikutėnų;522;295
1261;51;25;Užpalių;1216;647
1262;51;26;Kaniukų;438;230
1263;51;27;Vilučių;271;139
1264;51;28;Vyžuonų;744;474
1265;51;29;Vyžuonėlių;950;483
1266;52;1;Antalieptės;738;494
1267;52;1;Draugystės;3104;1034
1268;52;2;Antazavės;605;366
1269;52;2;Gerosios Vilties;3022;806
1270;52;3;Sedulinos;3047;869
1271;52;3;Šniukštų;364;218
1272;52;4;Atgimimo;3173;979
1273;52;4;Baibių;555;302
1274;52;5;Ateities;3098;790
1275;52;5;Degučių;473;252
1276;52;6;Atžalyno;3117;991
1277;52;6;Avilių;374;218
1278;52;7;Imbrado;587;297
1279;52;8;Biržūnų;314;195
1280;52;9;Salako;792;558
1281;52;10;Samanių;314;148
1282;52;11;Suvieko;463;247
1283;52;12;Dimitriškių;473;184
1284;52;13;Magučių;570;214
1285;52;14;Šaulių;376;173
1286;52;15;Štadvilių;634;264
1287;52;16;Kimbartiškės;417;165
1288;52;17;Smalvų;272;157
1289;52;18;Turmanto;755;343
1290;52;19;Dusetų;1238;687
1291;52;20;Sadūnų;312;162
1292;52;21;Užtiltės;1328;702
1293;52;22;Zarasų rytų;2927;1562
1294;52;23;Zarasų vakarų;1915;899
1295;52;24;Zarasų šiaurės;1765;930
1296;53;1;Antalksnės;343;196
1297;53;2;Bernotų;338;241
1298;53;3;Ceikinių;364;296
1299;53;4;Didžiasalio;1450;613
1300;53;5;Dysnos;471;233
1301;53;6;Dūkšto;849;496
1302;53;6;Pašaminės;702;415
1303;53;7;Gilūtų;272;174
1304;53;7;Reškutėnų;393;319
1305;53;8;Grybėnų;179;97
1306;53;8;Trūdų;638;416
1307;53;9;Grigaliūnų;593;362
1308;53;9;Ignalinos Centro;3705;2062
1309;53;10;Ignalinos;1347;753
1310;53;10;Milkuškų;428;268
1311;53;11;Kaniūkų;519;245
1312;53;11;Stanislavavo;308;196
1313;53;12;Kazitiškio;662;357
1314;53;12;Šventos;584;396
1315;53;13;Bačkininkų;356;189
1316;53;13;Kazokinės;933;503
1317;53;14;Linkmenų;820;505
1318;53;14;Svirkų;609;398
1319;53;15;Adutiškio;881;668
1320;53;15;Mažėnų;303;187
1321;53;16;Jakelių;335;263
1322;53;16;Meikštų;467;196
1323;53;17;Mielagėnų;563;303
1324;53;18;N.Daugėliškio;572;342
1325;53;19;Pažemiškių;518;251
1326;53;19;Švenčionių;2279;1318
1327;53;20;Liepų;2198;1078
1328;53;20;Rimšės;621;255
1329;53;21;Cirkliškio;838;425
1330;53;21;Rubelninkų;254;136
1331;53;22;Strigališkio;758;426
1332;53;23;Šiūlėnų;435;212
1333;53;24;Švedriškės;313;189
1334;53;25;Taujūnų;380;278
1335;53;26;Tverečiaus;658;386
1336;53;27;Sarių;540;322
1337;53;27;Vidiškių;1106;513
1338;53;28;Strūnaičio;579;368
1339;53;29;Vidutinės;718;415
1340;54;1;Alantos;1077;565
1341;54;1;Švenčionėlių;2502;1445
1342;54;2;Ateities;2775;1642
1343;54;2;Žalvarių;610;257
1344;54;3;Balninkų;594;336
1345;54;3;Kaltanėnų;616;483
1346;54;4;Bekupės;502;248
1347;54;4;Labanoro;249;183
1348;54;5;Bijutiškio;430;141
1349;54;5;Lakajos;221;140
1350;54;6;Čiulėnų;870;492
1351;54;7;Dapkūniškių;328;178
1352;54;8;Dubingių;589;281
1353;54;9;Giedraičių;1091;461
1354;54;10;Girsteitiškio;300;116
1355;54;11;Inturkės;1067;447
1356;54;12;Joniškio;1532;366
1357;54;13;Miežonių;425;155
1358;54;14;Levaniškių;485;277
1359;54;15;Luokesos;1444;670
1360;54;16;Mindūnų;544;294
1361;54;17;Pabradės;1854;644
1362;54;17;Siesarties;2489;1316
1363;54;18;Kranto;2756;1054
1364;54;18;Liepų;2577;1351
1365;54;19;Naujasodžio;842;497
1366;54;20;Skudutiškio;482;236
1367;54;21;Suginčių;604;343
1368;54;22;Magūnų;422;274
1369;54;22;Videniškių;808;378
1370;54;23;Prienų;374;278
1371;54;23;Vorėnų;394;202
1372;54;24;Karkažiškės;555;181
1373;54;24;Verbiškių;434;224
1374;54;25;Padubingės;217;101
1375;54;26;Pavoverės;852;182
1376;55;1;Avižienių;1438;481
1377;55;1;Širvintų m.;2651;1105
1378;55;2;I.Šeiniaus;3185;1542
1379;55;2;Riešės;724;288
1380;55;3;Buivydžių;890;471
1381;55;3;Juodiškių;457;202
1382;55;4;Alionių;446;140
1383;55;4;Buivydiškių;2105;992
1384;55;5;Čiobiškio;571;299
1385;55;5;Platiniškių;1044;309
1386;55;6;Čekoniškių;683;207
1387;55;6;Virvyčių;313;164
1388;55;7;Bagaslaviškio;523;241
1389;55;8;Gelvonų;571;252
1390;55;9;Liukonių;436;209
1391;55;10;Bartkuškio;495;167
1392;55;11;Šiaulių;465;164
1393;55;12;Medžiukų;690;200
1394;55;13;Dūkštų;611;265
1395;55;13;Kernavės;398;200
1396;55;14;Geisiškių;568;168
1397;55;14;Musninkų;735;382
1398;55;15;Vileikiškių;294;147
1399;55;16;Alekniškio;300;146
1400;55;17;Družų;507;155
1401;55;18;Motiejūnų;292;110
1402;55;19;Širvintų kaimiškoji;706;252
1403;55;20;Anciūnų;416;198
1404;55;20;Maišiagalos;1305;497
1405;55;21;Karvio;650;203
1406;55;21;Kiauklių;281;160
1407;55;22;Šešuolėlių;594;222
1408;55;23;Viesų;173;66
1409;55;24;Kielių;331;104
1410;55;24;Muitininkų;1600;638
1411;55;29;Kabiškių;973;305
1412;55;30;Rudausių;842;142
1413;55;31;Gėlos;138;67
1414;55;32;Eitminiškių;527;223
1415;55;33;Paberžės;1772;471
1416;55;34;Glitiškių;790;240
1417;55;35;Visalaukės;581;129
1418;55;36;Gulbinų;1548;461
1419;55;37;Pikeliškių;842;234
1420;55;44;Sudervės;1039;642
1421;55;45;Sužionių;693;355
1422;55;46;Veriškių;589;123
1423;55;47;Skirlėnų;539;236
1424;55;53;Bukiškio;537;303
1425;55;54;Kreivalaužių;330;194
1426;56;1;Šalčininkų;2532;697
1427;56;2;Centrinė miesto;2203;605
1428;56;3;Parko;1529;251
1429;56;4;Šalčininkėlių;751;176
1430;56;5;Zavišonių;681;161
1431;56;6;Gerviškių;480;122
1432;56;7;Bezdonių;1366;393
1433;56;7;Tribonių;277;86
1434;56;8;Sėlų;526;134
1435;56;9;Čiužiakampio;595;69
1436;56;15;Pakenės;757;363
1437;56;16;Kalvelių;1662;769
1438;56;17;Šumsko;1273;408
1439;56;18;Mostiškių;652;323
1440;56;19;Lavoriškių;1193;750
1441;56;20;Jašiūnų;2030;532
1442;56;20;Keidžių;416;117
1443;56;21;Geležinkelio;402;124
1444;56;22;Baltosios Vokės;782;312
1445;56;23;Turgelių;1054;403
1446;56;24;Mickūnų;2428;644
1447;56;24;Skynimų;472;118
1448;56;25;Galgių;1011;336
1449;56;25;Tabariškių;674;265
1450;56;26;Akmenynės;715;273
1451;56;26;Medininkų;1134;470
1452;56;27;Poškonių;836;248
1453;56;28;Dieveniškių;1121;276
1454;56;29;Milkūnų;808;316
1455;56;31;Krakūnų;291;105
1456;56;32;Jurgelionių;212;93
1457;56;33;Rūdninkų;631;191
1458;56;41;Rukainių;1023;499
1459;56;42;Senasalio;605;322
1460;56;43;Savičiūnų;930;366
1461;56;51;Nemenčinės;2139;780
1462;56;52;Neries;2079;717
1463;56;55;Rakonių;628;196
1464;57;1;Lentvario;4419;1563
1465;57;2;Klevų;3935;1499
1466;57;8;Baltosios Vokės;1382;342
1467;57;9;Pagirių;2944;985
1468;57;10;Keturiasdešimties Totorių;930;148
1469;57;11;Grigaičių;1243;498
1470;57;12;Kyviškių;1024;340
1471;57;22;Marijampolio;739;275
1472;57;23;Parudaminio;675;244
1473;57;27;Nemėžio;2973;750
1474;57;28;Skaidiškių;3125;899
1475;57;30;Senojo Tarpupio;298;120
1476;57;31;Senųjų Trakų;1435;388
1477;57;32;Šventininkų;311;74
1478;57;38;Rudaminos;3055;1257
1479;57;39;Kalviškių;1008;383
1480;57;40;Valčiūnų;1612;487
1481;57;48;Trakų Vokės;1805;683
1482;57;49;Juodšilių;1376;480
1483;57;50;Salininkų;2482;1112
1484;58;3;Trakų m.;4535;2080
1485;58;4;Vievio;3832;1653
1486;58;5;Ausieniškių;960;264
1487;58;6;Balceriškių;1410;344
1488;58;7;Kauno Vokės;2256;893
1489;58;8;Kunigiškių;2634;990
1490;58;9;Šviesos;3132;1057
1491;58;10;Ismonių;254;119
1492;58;11;Tiltų;466;284
1493;58;12;Rūdiškių;2131;669
1494;58;13;Šklėrių;447;105
1495;58;14;Aukštadvario;1116;527
1496;58;15;Čižiūnų;492;165
1497;58;16;Karapolio;247;48
1498;58;17;Grendavės;494;179
1499;58;18;Panošiškių;184;97
1500;58;19;Kariotiškių;525;157
1501;58;20;Mačiuliškių;553;85
1502;58;21;Rykantų;508;101
1503;58;22;Dusmenų;479;215
1504;58;23;Onuškio;1121;380
1505;58;24;Vaickūniškių;467;105
1506;58;25;Paluknio;920;367
1507;58;26;Beižonių;333;131
1508;58;27;Bijūnų;737;207
1509;58;28;Daugirdiškių;384;110
1510;58;29;Semeliškių;709;344
1511;58;33;Bražuolės;607;153
1512;58;34;Žaizdrių;698;173
1513;58;35;Jovariškių;282;93
1514;58;38;Kazokiškių;437;139
1515;58;39;Pastrėvio;660;210
1516;58;40;Salkininkų;359;72
1517;58;78;Liudvinavo;1088;235
1518;59;1;Vytauto;1093;545
1519;59;2;Gedimino;1737;921
1520;59;3;Girelės;2442;1072
1521;59;4;Lomenos;2254;1020
1522;59;5;Draugystės;5018;2625
1523;59;5;Kruonio;1226;532
1524;59;6;Kalvių;682;240
1525;59;6;Saulės;5458;2259
1526;59;7;Vilūnų;571;226
1527;59;8;Darsūniškio;561;283
1528;59;9;Ringailių;618;238
1529;59;12;Stoniavos;749;288
1530;59;13;Dainių;583;204
1531;59;14;Jagėlonių;508;139
1532;59;14;Stasiūnų;839;292
1533;59;15;Kietaviškių;1077;423
1534;59;15;Melioratorių;923;384
1535;59;16;Žiežmarių;1674;727
1536;59;17;Gudienos;1896;824
1537;59;18;Žaslių;877;377
1538;59;19;Pajautiškių;918;345
1539;59;20;Stabintiškių;718;349
1540;59;21;Beištrakių;188;101
1541;59;22;Tauckūnų;517;179
1542;59;23;Palomenės;792;328
1543;59;24;Zūbiškių;485;205
1544;59;25;Paparčių;780;247
1545;59;26;Rumšiškių;1360;742
1546;59;27;Pravieniškių;1970;921
1547;59;28;Dovainonių;718;349
