minor_gid,org_id,votes
713236,6,18
713236,8,71
713236,9,23
713236,10,5
713236,11,93
713236,12,152
713236,13,172
713236,14,69
713236,16,41
713236,17,5
713238,1,5
713238,2,48
713238,3,207
713238,4,13
713238,5,19
713238,6,11
713238,8,126
713238,9,18
713238,10,1
713238,11,106
713238,12,229
713238,13,148
713238,14,78
713238,16,44
713238,17,1
713240,1,1
713240,2,0
713240,3,5
713240,4,5
713240,5,0
713240,6,1
713240,8,0
713240,9,1
713240,10,0
713240,11,0
713240,12,0
713240,13,19
713240,14,6
713240,16,22
713240,17,0
713242,1,1
713242,2,30
713242,3,39
713242,4,33
713242,5,13
713242,6,2
713242,8,33
713242,9,11
713242,10,8
713242,11,17
713242,12,16
713242,13,390
713242,14,88
713242,16,165
713242,17,3
713244,1,11
713244,2,30
713244,3,49
713244,4,35
713244,5,18
713244,6,7
713244,8,35
713244,9,12
713244,10,2
713244,11,23
713244,12,32
713244,13,258
713244,14,52
713244,16,103
713244,17,3
713246,1,17
713246,2,62
713246,3,146
713246,4,31
713246,5,58
713246,6,2
713246,8,54
713246,9,36
713246,10,17
713246,11,59
713246,12,69
713246,13,329
713246,14,80
713246,16,92
713246,17,69
713248,1,9
713248,2,2
713248,3,79
713248,4,2
713248,5,1
713248,6,26
713248,8,26
713248,9,5
713248,10,1
713248,11,36
713248,12,66
713248,13,39
713248,14,8
713248,16,10
713248,17,0
713250,1,6
713250,2,7
713250,3,171
713250,4,14
713250,5,11
713250,6,23
713250,8,167
713250,9,16
713250,10,3
713250,11,85
713250,12,130
713250,13,63
713250,14,25
713250,16,10
713250,17,2
713252,1,17
713252,2,114
713252,3,320
713252,4,59
713252,5,22
713252,6,24
713252,8,180
713252,9,35
713252,10,3
713252,11,287
713252,12,205
713252,13,563
713252,14,256
713252,16,133
713252,17,1
713254,1,12
713254,2,59
713254,3,248
713254,4,30
713254,5,37
713254,6,24
713254,8,151
713254,9,43
713254,10,5
713254,11,186
713254,12,306
713254,13,365
713254,14,245
713254,16,104
713254,17,19
713256,1,6
713256,2,119
713256,3,186
713256,4,29
713256,5,47
713256,6,10
713256,8,55
713256,9,18
713256,10,21
713256,11,207
713256,12,124
713256,13,761
713256,14,285
713256,16,247
713256,17,70
713258,1,5
713258,2,83
713258,3,100
713258,4,36
713258,5,18
713258,6,8
713258,8,44
713258,9,14
713258,10,18
713258,11,151
713258,12,61
713258,13,843
713258,14,271
713258,16,284
713258,17,60
713260,1,1
713260,2,4
713260,3,8
713260,4,5
713260,5,4
713260,6,2
713260,8,6
713260,9,2
713260,10,1
713260,11,1
713260,12,3
713260,13,50
713260,14,19
713260,16,32
713260,17,2
713262,1,3
713262,2,13
713262,3,14
713262,4,24
713262,5,6
713262,6,2
713262,8,7
713262,9,5
713262,10,1
713262,11,9
713262,12,7
713262,13,107
713262,14,24
713262,16,40
713262,17,0
713264,1,20
713264,2,12
713264,3,255
713264,4,8
713264,5,21
713264,6,14
713264,8,49
713264,9,10
713264,10,10
713264,11,108
713264,12,121
713264,13,135
713264,14,103
713264,16,22
713264,17,3
713266,1,0
713266,2,1
713266,3,38
713266,4,6
713266,5,3
713266,6,5
713266,8,23
713266,9,2
713266,10,1
713266,11,10
713266,12,20
713266,13,23
713266,14,2
713266,16,8
713266,17,1
713268,1,4
713268,2,3
713268,3,90
713268,4,2
713268,5,3
713268,6,10
713268,8,12
713268,9,6
713268,10,0
713268,11,4
713268,12,33
713268,13,9
713268,14,3
713268,16,4
713268,17,0
713270,1,12
713270,2,6
713270,3,59
713270,4,2
713270,5,5
713270,6,18
713270,8,18
713270,9,9
713270,10,2
713270,11,23
713270,12,34
713270,13,18
713270,14,32
713270,16,4
713270,17,0
713272,1,14
713272,2,11
713272,3,237
713272,4,15
713272,5,20
713272,6,21
713272,8,66
713272,9,20
